Chromosome	Source	Feature	Start	End	Attributes
NC_003279.8	GetRepeats	repeat_copy	10219041	10219090	Parent=Repeat_14662;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210926	10212847	ID=Repeat_14663
NC_003279.8	GetRepeats	repeat_copy	10210926	10211025	Parent=Repeat_14663;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212748	10212847	Parent=Repeat_14663;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10211497	ID=Repeat_14664
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14664;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211448	10211497	Parent=Repeat_14664;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10211747	ID=Repeat_14665
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14665;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211648	10211747	Parent=Repeat_14665;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10211765	ID=Repeat_14666
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14666;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211716	10211765	Parent=Repeat_14666;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10211883	ID=Repeat_14667
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14667;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211784	10211883	Parent=Repeat_14667;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10212377	ID=Repeat_14668
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14668;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212328	10212377	Parent=Repeat_14668;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10212704	ID=Repeat_14669
NC_003279.8	GetRepeats	repeat_copy	10210976	10211150	Parent=Repeat_14669;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212530	10212704	Parent=Repeat_14669;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10212763	ID=Repeat_14670
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14670;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212664	10212763	Parent=Repeat_14670;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10212965	ID=Repeat_14671
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14671;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212866	10212965	Parent=Repeat_14671;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10212983	ID=Repeat_14672
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14672;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212934	10212983	Parent=Repeat_14672;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213101	ID=Repeat_14673
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14673;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213002	10213101	Parent=Repeat_14673;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213119	ID=Repeat_14674
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14674;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213070	10213119	Parent=Repeat_14674;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213187	ID=Repeat_14675
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14675;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213138	10213187	Parent=Repeat_14675;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213321	ID=Repeat_14676
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14676;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213272	10213321	Parent=Repeat_14676;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213514	ID=Repeat_14677
NC_003279.8	GetRepeats	repeat_copy	10210976	10211150	Parent=Repeat_14677;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213340	10213514	Parent=Repeat_14677;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213573	ID=Repeat_14678
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14678;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213474	10213573	Parent=Repeat_14678;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213591	ID=Repeat_14679
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14679;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213542	10213591	Parent=Repeat_14679;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213659	ID=Repeat_14680
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14680;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213610	10213659	Parent=Repeat_14680;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213727	ID=Repeat_14681
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14681;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213678	10213727	Parent=Repeat_14681;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213795	ID=Repeat_14682
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14682;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213746	10213795	Parent=Repeat_14682;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213979	ID=Repeat_14683
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14683;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213880	10213979	Parent=Repeat_14683;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10213997	ID=Repeat_14684
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14684;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213948	10213997	Parent=Repeat_14684;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214065	ID=Repeat_14685
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14685;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214016	10214065	Parent=Repeat_14685;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214133	ID=Repeat_14686
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14686;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214084	10214133	Parent=Repeat_14686;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214201	ID=Repeat_14687
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14687;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214152	10214201	Parent=Repeat_14687;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214335	ID=Repeat_14688
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14688;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214286	10214335	Parent=Repeat_14688;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214535	ID=Repeat_14689
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14689;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214486	10214535	Parent=Repeat_14689;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214669	ID=Repeat_14690
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14690;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214620	10214669	Parent=Repeat_14690;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214919	ID=Repeat_14691
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14691;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214820	10214919	Parent=Repeat_14691;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10214987	ID=Repeat_14692
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14692;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214888	10214987	Parent=Repeat_14692;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10215121	ID=Repeat_14693
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14693;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215022	10215121	Parent=Repeat_14693;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10215255	ID=Repeat_14694
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14694;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215156	10215255	Parent=Repeat_14694;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10215389	ID=Repeat_14695
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14695;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215290	10215389	Parent=Repeat_14695;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10215473	ID=Repeat_14696
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14696;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215424	10215473	Parent=Repeat_14696;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10215607	ID=Repeat_14697
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14697;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215558	10215607	Parent=Repeat_14697;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10216121	ID=Repeat_14698
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14698;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216022	10216121	Parent=Repeat_14698;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10216189	ID=Repeat_14699
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14699;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216090	10216189	Parent=Repeat_14699;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10216525	ID=Repeat_14700
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14700;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216426	10216525	Parent=Repeat_14700;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217120	ID=Repeat_14701
NC_003279.8	GetRepeats	repeat_copy	10210976	10211200	Parent=Repeat_14701;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216896	10217120	Parent=Repeat_14701;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217145	ID=Repeat_14702
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14702;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217096	10217145	Parent=Repeat_14702;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217279	ID=Repeat_14703
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14703;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217230	10217279	Parent=Repeat_14703;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217531	ID=Repeat_14704
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14704;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217432	10217531	Parent=Repeat_14704;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217549	ID=Repeat_14705
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14705;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217500	10217549	Parent=Repeat_14705;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217617	ID=Repeat_14706
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14706;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217568	10217617	Parent=Repeat_14706;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217753	ID=Repeat_14707
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14707;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217704	10217753	Parent=Repeat_14707;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217821	ID=Repeat_14708
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14708;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217772	10217821	Parent=Repeat_14708;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10217955	ID=Repeat_14709
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14709;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217906	10217955	Parent=Repeat_14709;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218348	ID=Repeat_14710
NC_003279.8	GetRepeats	repeat_copy	10210976	10211150	Parent=Repeat_14710;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218174	10218348	Parent=Repeat_14710;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218357	ID=Repeat_14711
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14711;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218308	10218357	Parent=Repeat_14711;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218541	ID=Repeat_14712
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14712;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218442	10218541	Parent=Repeat_14712;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218609	ID=Repeat_14713
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14713;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218510	10218609	Parent=Repeat_14713;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218693	ID=Repeat_14714
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14714;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218644	10218693	Parent=Repeat_14714;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218811	ID=Repeat_14715
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14715;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218712	10218811	Parent=Repeat_14715;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10218895	ID=Repeat_14716
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14716;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218846	10218895	Parent=Repeat_14716;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10219013	ID=Repeat_14717
NC_003279.8	GetRepeats	repeat_copy	10210976	10211075	Parent=Repeat_14717;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218914	10219013	Parent=Repeat_14717;Copy=2
NC_003279.8	GetRepeats	repeat_region	10210976	10219031	ID=Repeat_14718
NC_003279.8	GetRepeats	repeat_copy	10210976	10211025	Parent=Repeat_14718;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218982	10219031	Parent=Repeat_14718;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10211411	ID=Repeat_14719
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14719;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211362	10211411	Parent=Repeat_14719;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10211479	ID=Repeat_14720
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14720;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211430	10211479	Parent=Repeat_14720;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10212019	ID=Repeat_14721
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14721;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211970	10212019	Parent=Repeat_14721;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10212155	ID=Repeat_14722
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14722;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212106	10212155	Parent=Repeat_14722;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10212359	ID=Repeat_14723
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14723;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10212310	10212359	Parent=Repeat_14723;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10216661	ID=Repeat_14724
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14724;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216612	10216661	Parent=Repeat_14724;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10217735	ID=Repeat_14725
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14725;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217686	10217735	Parent=Repeat_14725;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211026	10218073	ID=Repeat_14726
NC_003279.8	GetRepeats	repeat_copy	10211026	10211075	Parent=Repeat_14726;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218024	10218073	Parent=Repeat_14726;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10211622	ID=Repeat_14727
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14727;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211523	10211622	Parent=Repeat_14727;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10211688	ID=Repeat_14728
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14728;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10211589	10211688	Parent=Repeat_14728;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10213312	ID=Repeat_14729
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14729;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213213	10213312	Parent=Repeat_14729;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10213920	ID=Repeat_14730
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14730;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10213821	10213920	Parent=Repeat_14730;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10214326	ID=Repeat_14731
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14731;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214227	10214326	Parent=Repeat_14731;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10214460	ID=Repeat_14732
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14732;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214361	10214460	Parent=Repeat_14732;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10214526	ID=Repeat_14733
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14733;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214427	10214526	Parent=Repeat_14733;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10214660	ID=Repeat_14734
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14734;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214561	10214660	Parent=Repeat_14734;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10214794	ID=Repeat_14735
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14735;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214695	10214794	Parent=Repeat_14735;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10214860	ID=Repeat_14736
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14736;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10214761	10214860	Parent=Repeat_14736;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10215598	ID=Repeat_14737
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14737;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215499	10215598	Parent=Repeat_14737;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10215864	ID=Repeat_14738
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14738;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215765	10215864	Parent=Repeat_14738;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10215930	ID=Repeat_14739
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14739;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215831	10215930	Parent=Repeat_14739;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10215996	ID=Repeat_14740
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14740;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215897	10215996	Parent=Repeat_14740;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10216062	ID=Repeat_14741
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14741;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215963	10216062	Parent=Repeat_14741;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10216350	ID=Repeat_14742
NC_003279.8	GetRepeats	repeat_copy	10211051	10211100	Parent=Repeat_14742;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216301	10216350	Parent=Repeat_14742;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211051	10217270	ID=Repeat_14743
NC_003279.8	GetRepeats	repeat_copy	10211051	10211150	Parent=Repeat_14743;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217171	10217270	Parent=Repeat_14743;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10215062	ID=Repeat_14744
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14744;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215013	10215062	Parent=Repeat_14744;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10215196	ID=Repeat_14745
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14745;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215147	10215196	Parent=Repeat_14745;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10215330	ID=Repeat_14746
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14746;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215281	10215330	Parent=Repeat_14746;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10215464	ID=Repeat_14747
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14747;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215415	10215464	Parent=Repeat_14747;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10215782	ID=Repeat_14748
NC_003279.8	GetRepeats	repeat_copy	10211101	10211200	Parent=Repeat_14748;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215683	10215782	Parent=Repeat_14748;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10215798	ID=Repeat_14749
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14749;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10215749	10215798	Parent=Repeat_14749;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10216466	ID=Repeat_14750
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14750;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216417	10216466	Parent=Repeat_14750;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10216854	ID=Repeat_14751
NC_003279.8	GetRepeats	repeat_copy	10211101	10211200	Parent=Repeat_14751;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216755	10216854	Parent=Repeat_14751;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10216920	ID=Repeat_14752
NC_003279.8	GetRepeats	repeat_copy	10211101	10211200	Parent=Repeat_14752;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216821	10216920	Parent=Repeat_14752;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10216936	ID=Repeat_14753
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14753;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10216887	10216936	Parent=Repeat_14753;Copy=2
NC_003279.8	GetRepeats	repeat_region	10211101	10217136	ID=Repeat_14754
NC_003279.8	GetRepeats	repeat_copy	10211101	10211150	Parent=Repeat_14754;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10217087	10217136	Parent=Repeat_14754;Copy=2
