Chromosome,Start,End,Match_Start,Match_End
NC_003279.8,10207876,10207925,10216029,10216078
NC_003279.8,10207876,10207925,10216433,10216482
NC_003279.8,10207876,10207925,10216903,10216952
NC_003279.8,10207876,10207925,10217103,10217152
NC_003279.8,10207876,10207925,10217237,10217286
NC_003279.8,10207876,10207925,10217371,10217420
NC_003279.8,10207876,10207925,10217439,10217488
NC_003279.8,10207876,10207925,10217575,10217624
NC_003279.8,10207876,10207925,10217779,10217828
NC_003279.8,10207876,10207925,10217913,10217962
NC_003279.8,10207876,10207925,10218181,10218230
NC_003279.8,10207876,10207925,10218315,10218364
NC_003279.8,10207876,10207925,10218449,10218498
NC_003279.8,10207876,10207925,10218651,10218700
NC_003279.8,10207876,10207925,10218719,10218768
NC_003279.8,10207876,10207925,10218853,10218902
NC_003279.8,10207876,10207925,10218921,10218970
NC_003279.8,10208026,10208125,10208226,10208325
NC_003279.8,10208026,10208100,10208428,10208502
NC_003279.8,10208026,10208175,10208494,10208643
NC_003279.8,10208026,10208175,10208762,10208911
NC_003279.8,10208026,10208125,10209304,10209403
NC_003279.8,10208026,10208100,10211131,10211205
NC_003279.8,10208026,10208200,10215245,10215419
NC_003279.8,10208026,10208125,10215379,10215478
NC_003279.8,10208026,10208100,10215647,10215721
NC_003279.8,10208026,10208100,10215713,10215787
NC_003279.8,10208026,10208150,10216381,10216505
NC_003279.8,10208026,10208100,10216719,10216793
NC_003279.8,10208026,10208100,10216785,10216859
NC_003279.8,10208026,10208175,10216851,10217000
NC_003279.8,10208026,10208125,10217051,10217150
NC_003279.8,10208026,10208125,10217861,10217960
NC_003279.8,10208026,10208100,10218063,10218137
NC_003279.8,10208026,10208175,10218129,10218278
NC_003279.8,10208026,10208175,10218397,10218546
NC_003279.8,10208026,10208125,10218599,10218698
NC_003279.8,10208026,10208125,10218801,10218900
NC_003279.8,10208051,10208200,10215136,10215285
NC_003279.8,10208076,10208200,10208344,10208468
NC_003279.8,10208076,10208125,10208678,10208727
NC_003279.8,10208076,10208175,10208880,10208979
NC_003279.8,10208076,10208175,10208948,10209047
NC_003279.8,10208076,10208125,10209016,10209065
NC_003279.8,10208076,10208175,10209084,10209183
NC_003279.8,10208076,10208175,10209152,10209251
NC_003279.8,10208076,10208125,10209220,10209269
NC_003279.8,10208076,10208150,10209490,10209564
NC_003279.8,10208076,10208150,10209626,10209700
NC_003279.8,10208076,10208150,10209829,10209903
NC_003279.8,10208076,10208125,10210101,10210150
NC_003279.8,10208076,10208150,10210169,10210243
NC_003279.8,10208076,10208125,10210441,10210490
NC_003279.8,10208076,10208175,10210509,10210608
NC_003279.8,10208076,10208175,10210981,10211080
NC_003279.8,10208076,10208125,10211453,10211502
NC_003279.8,10208076,10208175,10211653,10211752
NC_003279.8,10208076,10208125,10211721,10211770
NC_003279.8,10208076,10208150,10211789,10211863
NC_003279.8,10208076,10208125,10212333,10212382
NC_003279.8,10208076,10208175,10212467,10212566
NC_003279.8,10208076,10208175,10212535,10212634
NC_003279.8,10208076,10208200,10212669,10212793
NC_003279.8,10208076,10208125,10212803,10212852
NC_003279.8,10208076,10208175,10212871,10212970
NC_003279.8,10208076,10208125,10212939,10212988
NC_003279.8,10208076,10208175,10213007,10213106
NC_003279.8,10208076,10208125,10213075,10213124
NC_003279.8,10208076,10208125,10213143,10213192
NC_003279.8,10208076,10208125,10213277,10213326
NC_003279.8,10208076,10208175,10213345,10213444
NC_003279.8,10208076,10208175,10213479,10213578
NC_003279.8,10208076,10208125,10213547,10213596
NC_003279.8,10208076,10208125,10213615,10213664
NC_003279.8,10208076,10208125,10213683,10213732
NC_003279.8,10208076,10208125,10213751,10213800
NC_003279.8,10208076,10208175,10213885,10213984
NC_003279.8,10208076,10208125,10213953,10214002
NC_003279.8,10208076,10208125,10214021,10214070
NC_003279.8,10208076,10208125,10214089,10214138
NC_003279.8,10208076,10208125,10214157,10214206
NC_003279.8,10208076,10208125,10214291,10214340
NC_003279.8,10208076,10208125,10214491,10214540
NC_003279.8,10208076,10208125,10214625,10214674
NC_003279.8,10208076,10208175,10214825,10214924
NC_003279.8,10208076,10208150,10214893,10214967
NC_003279.8,10208076,10208150,10215027,10215101
NC_003279.8,10208076,10208125,10215563,10215612
NC_003279.8,10208076,10208175,10216027,10216126
NC_003279.8,10208076,10208150,10216095,10216169
NC_003279.8,10208076,10208125,10217235,10217284
NC_003279.8,10208076,10208125,10217369,10217418
NC_003279.8,10208076,10208175,10217437,10217536
NC_003279.8,10208076,10208125,10217505,10217554
NC_003279.8,10208076,10208125,10217573,10217622
NC_003279.8,10208076,10208125,10217709,10217758
NC_003279.8,10208076,10208125,10217777,10217826
NC_003279.8,10208076,10208125,10218313,10218362
NC_003279.8,10208076,10208200,10218515,10218639
NC_003279.8,10208076,10208200,10218717,10218841
NC_003279.8,10208076,10208175,10218919,10219018
NC_003279.8,10208076,10208125,10218987,10219036
NC_003279.8,10208126,10208175,10209472,10209521
NC_003279.8,10208126,10208175,10210423,10210472
NC_003279.8,10208126,10208175,10211435,10211484
NC_003279.8,10208126,10208175,10212315,10212364
NC_003279.8,10208126,10208175,10217691,10217740
NC_003279.8,10208126,10208200,10218029,10218103
NC_003279.8,10208151,10208200,10208217,10208266
NC_003279.8,10208151,10208200,10208485,10208534
NC_003279.8,10208151,10208200,10208753,10208802
NC_003279.8,10208151,10208200,10209295,10209344
NC_003279.8,10208151,10208200,10210922,10210971
NC_003279.8,10208151,10208200,10211122,10211171
NC_003279.8,10208151,10208200,10212408,10212457
NC_003279.8,10208151,10208200,10215638,10215687
NC_003279.8,10208151,10208200,10215704,10215753
NC_003279.8,10208151,10208200,10216372,10216421
NC_003279.8,10208151,10208200,10216710,10216759
NC_003279.8,10208151,10208200,10216776,10216825
NC_003279.8,10208151,10208200,10216842,10216891
NC_003279.8,10208151,10208200,10217042,10217091
NC_003279.8,10208151,10208200,10217310,10217359
NC_003279.8,10208151,10208200,10217852,10217901
NC_003279.8,10208151,10208200,10218120,10218169
NC_003279.8,10208151,10208200,10218388,10218437
NC_003279.8,10208226,10208300,10208428,10208502
NC_003279.8,10208226,10208325,10208494,10208593
NC_003279.8,10208226,10208325,10208762,10208861
NC_003279.8,10208226,10208325,10209304,10209403
NC_003279.8,10208226,10208300,10211131,10211205
NC_003279.8,10208226,10208325,10215245,10215344
NC_003279.8,10208226,10208375,10215379,10215528
NC_003279.8,10208226,10208300,10215647,10215721
NC_003279.8,10208226,10208300,10215713,10215787
NC_003279.8,10208226,10208325,10216381,10216480
NC_003279.8,10208226,10208300,10216719,10216793
NC_003279.8,10208226,10208300,10216785,10216859
NC_003279.8,10208226,10208325,10216851,10216950
NC_003279.8,10208226,10208375,10217051,10217200
NC_003279.8,10208226,10208375,10217861,10218010
NC_003279.8,10208226,10208300,10218063,10218137
NC_003279.8,10208226,10208325,10218129,10218228
NC_003279.8,10208226,10208325,10218397,10218496
NC_003279.8,10208226,10208500,10218599,10218873
NC_003279.8,10208226,10208450,10218801,10219025
NC_003279.8,10208251,10208325,10215136,10215210
NC_003279.8,10208276,10208325,10208344,10208393
NC_003279.8,10208276,10208375,10208678,10208777
NC_003279.8,10208276,10208325,10208880,10208929
NC_003279.8,10208276,10208325,10208948,10208997
NC_003279.8,10208276,10208450,10209016,10209190
NC_003279.8,10208276,10208325,10209084,10209133
NC_003279.8,10208276,10208325,10209152,10209201
NC_003279.8,10208276,10208375,10209220,10209319
NC_003279.8,10208276,10208325,10209490,10209539
NC_003279.8,10208276,10208325,10209626,10209675
NC_003279.8,10208276,10208325,10209829,10209878
NC_003279.8,10208276,10208425,10210101,10210250
NC_003279.8,10208276,10208325,10210169,10210218
NC_003279.8,10208276,10208450,10210441,10210615
NC_003279.8,10208276,10208325,10210509,10210558
NC_003279.8,10208276,10208325,10210981,10211030
NC_003279.8,10208276,10208375,10211453,10211552
NC_003279.8,10208276,10208325,10211653,10211702
NC_003279.8,10208276,10208425,10211721,10211870
NC_003279.8,10208276,10208325,10211789,10211838
NC_003279.8,10208276,10208375,10212333,10212432
NC_003279.8,10208276,10208325,10212467,10212516
NC_003279.8,10208276,10208325,10212535,10212584
NC_003279.8,10208276,10208325,10212669,10212718
NC_003279.8,10208276,10208450,10212803,10212977
NC_003279.8,10208276,10208325,10212871,10212920
NC_003279.8,10208276,10208450,10212939,10213113
NC_003279.8,10208276,10208325,10213007,10213056
NC_003279.8,10208276,10208400,10213075,10213199
NC_003279.8,10208276,10208375,10213143,10213242
NC_003279.8,10208276,10208450,10213277,10213451
NC_003279.8,10208276,10208325,10213345,10213394
NC_003279.8,10208276,10208325,10213479,10213528
NC_003279.8,10208276,10208325,10213547,10213596
NC_003279.8,10208276,10208325,10213615,10213664
NC_003279.8,10208276,10208325,10213683,10213732
NC_003279.8,10208276,10208325,10213751,10213800
NC_003279.8,10208276,10208325,10213885,10213934
NC_003279.8,10208276,10208325,10213953,10214002
NC_003279.8,10208276,10208325,10214021,10214070
NC_003279.8,10208276,10208325,10214089,10214138
NC_003279.8,10208276,10208325,10214157,10214206
NC_003279.8,10208276,10208375,10214291,10214390
NC_003279.8,10208276,10208375,10214491,10214590
NC_003279.8,10208276,10208375,10214625,10214724
NC_003279.8,10208276,10208325,10214825,10214874
NC_003279.8,10208276,10208325,10214893,10214942
NC_003279.8,10208276,10208325,10215027,10215076
NC_003279.8,10208276,10208375,10215563,10215662
NC_003279.8,10208276,10208325,10216027,10216076
NC_003279.8,10208276,10208325,10216095,10216144
NC_003279.8,10208276,10208375,10217235,10217334
NC_003279.8,10208276,10208450,10217369,10217543
NC_003279.8,10208276,10208325,10217437,10217486
NC_003279.8,10208276,10208400,10217505,10217629
NC_003279.8,10208276,10208350,10217573,10217647
NC_003279.8,10208276,10208400,10217709,10217833
NC_003279.8,10208276,10208375,10217777,10217876
NC_003279.8,10208276,10208375,10218313,10218412
NC_003279.8,10208276,10208325,10218515,10218564
NC_003279.8,10208276,10208325,10218717,10218766
NC_003279.8,10208276,10208325,10218919,10218968
NC_003279.8,10208276,10208375,10218987,10219086
NC_003279.8,10208326,10208425,10209608,10209707
NC_003279.8,10208326,10208400,10210083,10210157
NC_003279.8,10208326,10208375,10210897,10210946
NC_003279.8,10208326,10208375,10216281,10216330
NC_003279.8,10208326,10208375,10216685,10216734
NC_003279.8,10208351,10208450,10208551,10208650
NC_003279.8,10208351,10208400,10208685,10208734
NC_003279.8,10208351,10208450,10208819,10208918
NC_003279.8,10208351,10208450,10208887,10208986
NC_003279.8,10208351,10208450,10208955,10209054
NC_003279.8,10208351,10208400,10209023,10209072
NC_003279.8,10208351,10208450,10209159,10209258
NC_003279.8,10208351,10208400,10209227,10209276
NC_003279.8,10208351,10208400,10209361,10209410
NC_003279.8,10208351,10208425,10209497,10209571
NC_003279.8,10208351,10208425,10209836,10209910
NC_003279.8,10208351,10208400,10210448,10210497
NC_003279.8,10208351,10208450,10210988,10211087
NC_003279.8,10208351,10208400,10211460,10211509
NC_003279.8,10208351,10208450,10211660,10211759
NC_003279.8,10208351,10208400,10211728,10211777
NC_003279.8,10208351,10208400,10212340,10212389
NC_003279.8,10208351,10208450,10212474,10212573
NC_003279.8,10208351,10208450,10212542,10212641
NC_003279.8,10208351,10208450,10212676,10212775
NC_003279.8,10208351,10208400,10212810,10212859
NC_003279.8,10208351,10208400,10212946,10212995
NC_003279.8,10208351,10208400,10213082,10213131
NC_003279.8,10208351,10208400,10213284,10213333
NC_003279.8,10208351,10208450,10213486,10213585
NC_003279.8,10208351,10208400,10213554,10213603
NC_003279.8,10208351,10208400,10213622,10213671
NC_003279.8,10208351,10208400,10213690,10213739
NC_003279.8,10208351,10208400,10213758,10213807
NC_003279.8,10208351,10208450,10213892,10213991
NC_003279.8,10208351,10208400,10213960,10214009
NC_003279.8,10208351,10208400,10214028,10214077
NC_003279.8,10208351,10208400,10214096,10214145
NC_003279.8,10208351,10208400,10214164,10214213
NC_003279.8,10208351,10208400,10214298,10214347
NC_003279.8,10208351,10208400,10214498,10214547
NC_003279.8,10208351,10208400,10214632,10214681
NC_003279.8,10208351,10208450,10214832,10214931
NC_003279.8,10208351,10208425,10214900,10214974
NC_003279.8,10208351,10208425,10215034,10215108
NC_003279.8,10208351,10208500,10215168,10215317
NC_003279.8,10208351,10208500,10215302,10215451
NC_003279.8,10208351,10208400,10215436,10215485
NC_003279.8,10208351,10208400,10215570,10215619
NC_003279.8,10208351,10208450,10216034,10216133
NC_003279.8,10208351,10208425,10216102,10216176
NC_003279.8,10208351,10208425,10216438,10216512
NC_003279.8,10208351,10208450,10216908,10217007
NC_003279.8,10208351,10208400,10217108,10217157
NC_003279.8,10208351,10208400,10217242,10217291
NC_003279.8,10208351,10208400,10217376,10217425
NC_003279.8,10208351,10208400,10217512,10217561
NC_003279.8,10208351,10208400,10217716,10217765
NC_003279.8,10208351,10208400,10217918,10217967
NC_003279.8,10208351,10208450,10218186,10218285
NC_003279.8,10208351,10208400,10218320,10218369
NC_003279.8,10208351,10208450,10218454,10218553
NC_003279.8,10208351,10208500,10218522,10218671
NC_003279.8,10208351,10208400,10218656,10218705
NC_003279.8,10208351,10208400,10218858,10218907
NC_003279.8,10208351,10208400,10218994,10219043
NC_003279.8,10208376,10208450,10209454,10209528
NC_003279.8,10208376,10208425,10209997,10210046
NC_003279.8,10208376,10208450,10210405,10210479
NC_003279.8,10208376,10208425,10210743,10210792
NC_003279.8,10208376,10208425,10211349,10211398
NC_003279.8,10208376,10208450,10211417,10211491
NC_003279.8,10208376,10208425,10211957,10212006
NC_003279.8,10208376,10208425,10212093,10212142
NC_003279.8,10208376,10208450,10212297,10212371
NC_003279.8,10208376,10208425,10216599,10216648
NC_003279.8,10208376,10208450,10217673,10217747
NC_003279.8,10208401,10208975,10218036,10218610
NC_003279.8,10208426,10208500,10208492,10208566
NC_003279.8,10208426,10208500,10208760,10208834
NC_003279.8,10208426,10208500,10209302,10209376
NC_003279.8,10208426,10208500,10211129,10211203
NC_003279.8,10208426,10208575,10215645,10215794
NC_003279.8,10208426,10208525,10215711,10215810
NC_003279.8,10208426,10208500,10216379,10216453
NC_003279.8,10208426,10208575,10216717,10216866
NC_003279.8,10208426,10208700,10216783,10217057
NC_003279.8,10208426,10208500,10216849,10216923
NC_003279.8,10208426,10208500,10217049,10217123
NC_003279.8,10208426,10208500,10217859,10217933
NC_003279.8,10208426,10208500,10218127,10218201
NC_003279.8,10208426,10208500,10218395,10218469
NC_003279.8,10208451,10208500,10215134,10215183
NC_003279.8,10208476,10208525,10208610,10208659
NC_003279.8,10208476,10208650,10208744,10208918
NC_003279.8,10208476,10208600,10209286,10209410
NC_003279.8,10208476,10208525,10210575,10210624
NC_003279.8,10208476,10208525,10210913,10210962
NC_003279.8,10208476,10208525,10211047,10211096
NC_003279.8,10208476,10208550,10211113,10211187
NC_003279.8,10208476,10208525,10211519,10211568
NC_003279.8,10208476,10208525,10211585,10211634
NC_003279.8,10208476,10208525,10212399,10212448
NC_003279.8,10208476,10208525,10212601,10212650
NC_003279.8,10208476,10208525,10212735,10212784
NC_003279.8,10208476,10208525,10213209,10213258
NC_003279.8,10208476,10208525,10213411,10213460
NC_003279.8,10208476,10208525,10213817,10213866
NC_003279.8,10208476,10208525,10214223,10214272
NC_003279.8,10208476,10208525,10214357,10214406
NC_003279.8,10208476,10208525,10214423,10214472
NC_003279.8,10208476,10208525,10214557,10214606
NC_003279.8,10208476,10208525,10214691,10214740
NC_003279.8,10208476,10208525,10214757,10214806
NC_003279.8,10208476,10208650,10215227,10215401
NC_003279.8,10208476,10208600,10215361,10215485
NC_003279.8,10208476,10208525,10215495,10215544
NC_003279.8,10208476,10208575,10215629,10215728
NC_003279.8,10208476,10208525,10215827,10215876
NC_003279.8,10208476,10208525,10215893,10215942
NC_003279.8,10208476,10208525,10215959,10216008
NC_003279.8,10208476,10208525,10216297,10216346
NC_003279.8,10208476,10208625,10216363,10216512
NC_003279.8,10208476,10208575,10216701,10216800
NC_003279.8,10208476,10208525,10216967,10217016
NC_003279.8,10208476,10208600,10217033,10217157
NC_003279.8,10208476,10208525,10217167,10217216
NC_003279.8,10208476,10208525,10217301,10217350
NC_003279.8,10208476,10208600,10217843,10217967
NC_003279.8,10208476,10208575,10218045,10218144
NC_003279.8,10208476,10208525,10218245,10218294
NC_003279.8,10208476,10208650,10218379,10218553
NC_003279.8,10208476,10208600,10218581,10218705
NC_003279.8,10208476,10208600,10218783,10218907
NC_003279.8,10208476,10208525,10219053,10219102
NC_003279.8,10208476,10208525,10219119,10219168
NC_003279.8,10208526,10208650,10215143,10215267
NC_003279.8,10208551,10208600,10208685,10208734
NC_003279.8,10208551,10208650,10208887,10208986
NC_003279.8,10208551,10208650,10208955,10209054
NC_003279.8,10208551,10208600,10209023,10209072
NC_003279.8,10208551,10208650,10209091,10209190
NC_003279.8,10208551,10208650,10209159,10209258
NC_003279.8,10208551,10208600,10209227,10209276
NC_003279.8,10208551,10208625,10209497,10209571
NC_003279.8,10208551,10208625,10209633,10209707
