Start,End,Match_Start,Match_End
4286101,4286150,4292860,4292909
4286101,4286150,4292766,4292815
4286101,4286150,4292672,4292721
10415401,10415475,10417129,10417203
4286101,4286150,4292578,4292627
10415401,10415425,10417095,10417119
4286101,4286150,4292484,4292533
4286101,4286150,4292390,4292439
4286101,4286150,4292296,4292345
4286101,4286150,4292202,4292251
10415401,10415475,10415685,10415759
4286101,4286150,4292108,4292157
10415376,10415500,10417623,10417747
4286101,4286150,4292014,4292063
10415376,10415500,10416690,10416814
4286101,4286150,4291920,4291969
4286101,4286125,4291826,4291850
10415376,10415500,10415987,10416111
4286101,4286125,4291732,4291756
4286101,4286150,4291638,4291687
4286101,4286125,4291544,4291568
4286101,4286150,4291450,4291499
4286101,4286125,4291356,4291380
4286101,4286150,4291262,4291311
4286101,4286150,4291168,4291217
10415201,10415225,10417676,10417700
4286101,4286150,4291074,4291123
10415201,10415225,10417290,10417314
4286101,4286125,4290980,4291004
10415201,10415225,10417157,10417181
4286101,4286125,4290887,4290911
10415201,10415225,10416998,10417022
4286101,4286150,4290793,4290842
10415201,10415225,10416743,10416767
4286101,4286150,4290699,4290748
10415201,10415225,10416576,10416600
4286101,4286150,4290605,4290654
10415201,10415225,10416468,10416492
4286101,4286150,4290511,4290560
4286101,4286150,4290417,4290466
10415201,10415225,10416174,10416198
4286101,4286125,4290323,4290347
10415201,10415225,10416107,10416131
4286101,4286150,4290229,4290278
10415201,10415225,10416040,10416064
4286101,4286150,4290042,4290091
10415201,10415225,10415908,10415932
4286101,4286150,4289855,4289904
10415201,10415225,10415843,10415867
4286101,4286125,4289761,4289785
10415201,10415225,10415713,10415737
4286101,4286150,4289574,4289623
10415201,10415225,10415562,10415586
4286101,4286150,4289386,4289435
10415201,10415225,10415429,10415453
4286101,4286150,4289199,4289248
4286101,4286150,4289012,4289061
4286101,4286125,4288918,4288942
4286101,4286125,4288824,4288848
4286101,4286125,4288730,4288754
10415126,10415150,10415899,10415923
4286101,4286125,4288636,4288660
10415126,10415150,10415553,10415577
4286101,4286125,4288543,4288567
4286101,4286125,4288449,4288473
4286101,4286150,4288355,4288404
4286101,4286125,4288261,4288285
4286101,4286125,4288167,4288191
10415101,10415125,10417256,10417280
4286101,4286125,4288073,4288097
4286101,4286150,4287792,4287841
4286101,4286150,4287698,4287747
4286101,4286150,4287604,4287653
10415101,10415125,10416542,10416566
4286101,4286150,4287510,4287559
10415101,10415125,10416272,10416296
4286101,4286150,4287416,4287465
4286101,4286125,4287322,4287346
4286101,4286125,4287228,4287252
4286101,4286125,4287134,4287158
10415101,10415125,10415233,10415257
4286101,4286125,4287040,4287064
10415076,10415125,10417684,10417733
4286101,4286150,4286946,4286995
10415076,10415125,10417489,10417538
4286101,4286150,4286852,4286901
10415076,10415125,10417298,10417347
4286101,4286125,4286759,4286783
10415076,10415125,10417165,10417214
4286101,4286150,4286665,4286714
10415076,10415125,10417006,10417055
4286101,4286125,4286571,4286595
10415076,10415125,10416751,10416800
4286101,4286125,4286477,4286501
10415076,10415125,10416584,10416633
4286101,4286225,4286383,4286507
10415076,10415100,10416476,10416500
4286101,4286175,4286195,4286269
10415076,10415150,10416048,10416122
4286051,4286075,4294402,4294426
10415076,10415100,10415851,10415875
4286051,4286075,4294214,4294238
10415076,10415100,10415721,10415745
4286051,4286075,4293841,4293865
4286051,4286075,4293092,4293116
4286051,4286075,4292998,4293022
4286051,4286075,4292904,4292928
10415051,10415075,10415545,10415569
4286051,4286075,4292810,4292834
4286051,4286075,4292716,4292740
4286051,4286075,4292622,4292646
4286051,4286075,4292528,4292552
10415026,10415075,10417506,10417555
4286051,4286075,4292434,4292458
4286051,4286075,4292246,4292270
4286051,4286075,4292152,4292176
4286051,4286075,4292058,4292082
4286051,4286075,4291964,4291988
4286051,4286075,4291870,4291894
4286051,4286075,4291682,4291706
4286051,4286075,4291494,4291518
4286051,4286075,4291306,4291330
4286051,4286075,4291212,4291236
4286051,4286075,4291118,4291142
10415001,10415050,10417290,10417339
4286051,4286075,4290837,4290861
4286051,4286075,4290743,4290767
10415001,10415050,10416998,10417047
4286051,4286075,4290649,4290673
4286051,4286075,4290555,4290579
10415001,10415050,10416576,10416625
4286051,4286075,4290461,4290485
4286051,4286075,4290273,4290297
10415001,10415025,10416240,10416264
4286051,4286075,4290179,4290203
10415001,10415025,10416174,10416198
4286051,4286075,4290086,4290110
10415001,10415075,10416107,10416181
4286051,4286075,4289992,4290016
4286051,4286075,4289899,4289923
10415001,10415050,10415843,10415892
4286051,4286075,4289711,4289735
4286051,4286075,4289618,4289642
4286051,4286075,4289430,4289454
10415001,10415025,10415201,10415225
4286051,4286075,4289336,4289360
10415001,10415025,10415135,10415159
4286051,4286075,4289243,4289267
10415001,10415075,10415068,10415142
4286051,4286075,4289149,4289173
10414976,10415075,10417651,10417750
4286051,4286075,4289056,4289080
10414976,10415050,10415688,10415762
4286051,4286075,4288399,4288423
4286051,4286075,4288023,4288047
4286051,4286075,4287930,4287954
10414876,10414900,10417645,10417669
4286051,4286150,4287836,4287935
10414876,10414900,10417251,10417275
4286051,4286075,4287742,4287766
10414876,10414900,10417126,10417150
4286051,4286075,4287648,4287672
10414876,10414900,10417092,10417116
4286051,4286075,4287554,4287578
10414876,10414900,10416712,10416736
4286051,4286075,4287460,4287484
10414876,10414900,10416537,10416561
4286051,4286075,4287366,4287390
10414876,10414950,10416267,10416341
4286051,4286075,4286990,4287014
10414876,10414900,10416009,10416033
4286051,4286075,4286896,4286920
10414876,10414900,10415805,10415829
4286051,4286075,4286802,4286826
10414876,10414900,10415682,10415706
4286051,4286075,4286709,4286733
10339751,10339775,10339973,10339997
4286026,4286075,4289499,4289548
10311851,10312025,10312150,10312324
4286001,4286025,4294540,4294564
4286001,4286025,4294352,4294376
4286001,4286025,4294164,4294188
4286001,4286025,4294071,4294095
10311776,10311800,10312524,10312548
4286001,4286025,4293978,4294002
4286001,4286025,4293792,4293816
4286001,4286025,4293605,4293629
4286001,4286075,4293324,4293398
10311701,10311725,10312300,10312324
4286001,4286050,4293230,4293279
4286001,4286050,4293136,4293185
10311701,10311725,10312001,10312025
4286001,4286025,4293042,4293066
10311701,10311875,10311851,10312025
4286001,4286025,4292948,4292972
10311676,10311875,10312125,10312324
4286001,4286025,4292854,4292878
10311626,10311650,10312524,10312548
4286001,4286025,4292760,4292784
10311626,10311650,10312225,10312249
4286001,4286025,4292666,4292690
10311626,10311650,10311776,10311800
4286001,4286025,4292478,4292502
10310851,10310875,10310878,10310902
4286001,4286025,4292384,4292408
10306776,10306825,10306863,10306912
4286001,4286025,4292196,4292220
4286001,4286025,4292102,4292126
10291651,10291700,10291679,10291728
4286001,4286025,4291914,4291938
4286001,4286025,4291632,4291656
4286001,4286075,4291350,4291424
10276551,10276575,10277013,10277037
4286001,4286025,4291162,4291186
10276476,10276500,10276938,10276962
4286001,4286075,4290974,4291048
10276326,10276350,10277023,10277047
4286001,4286025,4290787,4290811
10276326,10276350,10276792,10276816
4286001,4286025,4290693,4290717
4286001,4286025,4290599,4290623
4286001,4286025,4290411,4290435
10276076,10276100,10276542,10276566
4286001,4286075,4288630,4288704
4286001,4286075,4288443,4288517
4286001,4286075,4288067,4288141
4286001,4286025,4287880,4287904
10276001,10276050,10276467,10276516
4286001,4286025,4287692,4287716
4286001,4286025,4287598,4287622
4286001,4286025,4287410,4287434
4286001,4286025,4287316,4287340
4286001,4286075,4287128,4287202
4286001,4286050,4287034,4287083
4286001,4286025,4286846,4286870
4286001,4286025,4286753,4286777
4286001,4286075,4286471,4286545
4286001,4286025,4286377,4286401
4286001,4286025,4286189,4286213
4286001,4286025,4286095,4286119
10275826,10275875,10276288,10276337
4285976,4286050,4294421,4294495
10275826,10275875,10276057,10276106
4285976,4286050,4294233,4294307
4285976,4286025,4293860,4293909
4285976,4286025,4292547,4292596
10275776,10275800,10276238,10276262
4285976,4286025,4292265,4292314
10275776,10275800,10276007,10276031
4285976,4286025,4291983,4292032
10275751,10275925,10276448,10276622
4285976,4286025,4291795,4291844
10275726,10275750,10276885,10276909
4285976,4286075,4291701,4291800
4285976,4286050,4291513,4291587
10275726,10275750,10276188,10276212
4285976,4286025,4291419,4291468
10275726,10275750,10275957,10275981
4285976,4286025,4291231,4291280
4285976,4286025,4291043,4291092
10275701,10275725,10276398,10276422
4285976,4286025,4290856,4290905
4285976,4286025,4290480,4290529
4285976,4286050,4290292,4290366
10275676,10275700,10276138,10276162
4285976,4286025,4290198,4290247
4285976,4286000,4290105,4290129
4285976,4286025,4290011,4290060
4285976,4286000,4289918,4289942
4285976,4286025,4289824,4289873
10275626,10275650,10277016,10277040
4285976,4286075,4289730,4289829
10275626,10275700,10276785,10276859
4285976,4286000,4289637,4289661
4285976,4286025,4289543,4289592
4285976,4286000,4289449,4289473
4285976,4286025,4289355,4289404
4285976,4286000,4289262,4289286
4285976,4286025,4289168,4289217
10275601,10275650,10276294,10276343
4285976,4286000,4289075,4289099
10275601,10275650,10276063,10276112
4285976,4286025,4288981,4289030
4285976,4286075,4288887,4288986
4285976,4286075,4288793,4288892
4285976,4286075,4288699,4288798
10275551,10275575,10276941,10276965
4285976,4286025,4288512,4288561
4285976,4286025,4288324,4288373
4285976,4286075,4288230,4288329
10275551,10275575,10276244,10276268
4285976,4286075,4288136,4288235
10275551,10275575,10276013,10276037
4285976,4286025,4287761,4287810
4285976,4286025,4287479,4287528
4285976,4286025,4287197,4287246
10275526,10275750,10276454,10276678
4285976,4286025,4286915,4286964
10275526,10275700,10275757,10275931
4285976,4286025,4286634,4286683
10275501,10275525,10276891,10276915
4285976,4286075,4286540,4286639
4285926,4286075,4293436,4293585
10275451,10275475,10275682,10275706
4285926,4285950,4290148,4290172
4285926,4285950,4289961,4289985
10275401,10275425,10277022,10277046
4285926,4285950,4289680,4289704
10275401,10275425,10276791,10276815
4285926,4285950,4289305,4289329
4285926,4285950,4289118,4289142
4285926,4285950,4287992,4288016
4285901,4285925,4294533,4294557
4285901,4285925,4294439,4294463
4285901,4285925,4294345,4294369
10275376,10275425,10276300,10276349
4285901,4285925,4294251,4294275
10275376,10275525,10276069,10276218
4285901,4285925,4294157,4294181
4285901,4285950,4294064,4294113
4285901,4285950,4293971,4294020
4285901,4285950,4293878,4293927
4285901,4285925,4293691,4293715
4285901,4285925,4293504,4293528
4285901,4285925,4293317,4293341
4285901,4285925,4293223,4293247
4285901,4285925,4292565,4292589
10275301,10275425,10276460,10276584
4285901,4285925,4292377,4292401
4285901,4285925,4292283,4292307
10275301,10275425,10275763,10275887
4285901,4285925,4292001,4292025
10275276,10275350,10276897,10276971
4285901,4285925,4291813,4291837
4285901,4285925,4291719,4291743
4285901,4285925,4291531,4291555
4285901,4285925,4291437,4291461
4285901,4285925,4291249,4291273
4285901,4285925,4291061,4291085
4285901,4285925,4290967,4290991
4285901,4285950,4290874,4290923
4285901,4285925,4290498,4290522
4285901,4285925,4290310,4290334
4285901,4285925,4290216,4290240
10275201,10275350,10276125,10276274
4285901,4285925,4290029,4290053
4285901,4285925,4289842,4289866
4285901,4285925,4289748,4289772
10275201,10275275,10275432,10275506
4285901,4285925,4289561,4289585
4285901,4285925,4289373,4289397
10275176,10275250,10276566,10276640
4285901,4285925,4289186,4289210
10275176,10275200,10276331,10276355
4285901,4285925,4288999,4289023
10275176,10275350,10275869,10276043
4285901,4285925,4288905,4288929
10275176,10275250,10275638,10275712
4285901,4285925,4288811,4288835
4285901,4285925,4288717,4288741
4285901,4285925,4288623,4288647
4285901,4285950,4288530,4288579
4285901,4285925,4288342,4288366
4285901,4285925,4288248,4288272
4285901,4285925,4288154,4288178
4285901,4285925,4287873,4287897
4285901,4285925,4287779,4287803
4285901,4285925,4287497,4287521
4285901,4285925,4287309,4287333
10275076,10275175,10276928,10277027
4285901,4285925,4287215,4287239
4285901,4285925,4287121,4287145
10275076,10275125,10276466,10276515
4285901,4285925,4286933,4286957
10275076,10275125,10275769,10275818
4285901,4285925,4286652,4286676
4285901,4285925,4286558,4286582
10275076,10275125,10275307,10275356
4285901,4285925,4286464,4286488
10275051,10275250,10276672,10276871
4285901,4285925,4286182,4286206
4285901,4285925,4286088,4286112
4285901,4285925,4285994,4286018
4285876,4285950,4293760,4293834
4285876,4286075,4293573,4293772
4285876,4285900,4293386,4293410
4285876,4285925,4293010,4293059
4285876,4285925,4292822,4292871
4285876,4285925,4292634,4292683
4285876,4285925,4292446,4292495
4285876,4285925,4292070,4292119
4285876,4285925,4291130,4291179
4285876,4285925,4290755,4290804
4285876,4285925,4290567,4290616
10274976,10275050,10276131,10276205
4285876,4285900,4287942,4287966
4285876,4285925,4287566,4287615
10274976,10275125,10275438,10275587
4285876,4285925,4286814,4286863
4285876,4285925,4286721,4286770
4285826,4285850,4294552,4294576
4285826,4285850,4294364,4294388
10274926,10275025,10275619,10275718
4285826,4285850,4293148,4293172
10274926,10275050,10275157,10275281
4285826,4285850,4292960,4292984
4285826,4285850,4292772,4292796
4285826,4285850,4292208,4292232
4285826,4285850,4291644,4291668
4285826,4285850,4291362,4291386
4285826,4285850,4290705,4290729
4285826,4285850,4290423,4290447
4285826,4285850,4288455,4288479
4285826,4285850,4288079,4288103
10274701,10274725,10277015,10277039
4285826,4285850,4287892,4287916
10274701,10274775,10276553,10276627
4285826,4285850,4287704,4287728
4285826,4285850,4287046,4287070
4285826,4285850,4286389,4286413
10274626,10274650,10276940,10276964
4285826,4285850,4286295,4286319
4285826,4285850,4286107,4286131
10274626,10274675,10275550,10275599
4285801,4285850,4294151,4294200
10274626,10274675,10275319,10275368
4285801,4285825,4294058,4294082
10274626,10274650,10275088,10275112
4285801,4285825,4293965,4293989
4285801,4285825,4293779,4293803
4285801,4285850,4293685,4293734
10274576,10274675,10276428,10276527
4285801,4285825,4293592,4293616
4285801,4285850,4293498,4293547
4285801,4285850,4293311,4293360
4285801,4285850,4293217,4293266
4285801,4285850,4293029,4293078
4285801,4285850,4292841,4292890
10274526,10274550,10276143,10276167
4285801,4285850,4292653,4292702
4285801,4285850,4292465,4292514
10274526,10274550,10275450,10275474
4285801,4285850,4292371,4292420
4285801,4285850,4292089,4292138
4285801,4285850,4291901,4291950
4285801,4285850,4291149,4291198
4285801,4285850,4290961,4291010
10274476,10274500,10276324,10276348
4285801,4285850,4290774,4290823
10274476,10274500,10276093,10276117
4285801,4285850,4290586,4290635
10274376,10274400,10275762,10275786
4285801,4285850,4288617,4288666
10274376,10274400,10274607,10274631
4285801,4285825,4287961,4287985
4285801,4285850,4287585,4287634
4285801,4285850,4287397,4287446
4285801,4285925,4287303,4287427
4285801,4285850,4287115,4287164
4285801,4285850,4286833,4286882
4285801,4285825,4286740,4286764
4285801,4285850,4286458,4286507
4285801,4285850,4286176,4286225
10274301,10274400,10275456,10275555
4285801,4285850,4285988,4286037
4285801,4285825,4285895,4285919
4285776,4285850,4294408,4294482
4285776,4285850,4294220,4294294
4285776,4285825,4293847,4293896
4285776,4285800,4293098,4293122
4285776,4285800,4292910,4292934
4285776,4285800,4292722,4292746
4285776,4285850,4292534,4292608
4285776,4285850,4292252,4292326
4285776,4285800,4292158,4292182
4285776,4285850,4291970,4292044
10274251,10274275,10277027,10277051
4285776,4285850,4291688,4291762
10274251,10274325,10276796,10276870
4285776,4285850,4291500,4291574
